variance,kurtosis,skewness,frequency,load,label
0.0921,4.2346,-0.0616,45,100,0
0.0941,4.3500,0.0301,45,100,0
0.0928,4.1687,-0.0343,45,100,0
0.0950,4.2508,-0.0174,45,100,0
0.0935,3.9219,0.0039,45,100,0
0.0923,4.5743,0.0369,45,100,0
0.0901,4.4495,0.0335,45,100,0
0.0971,4.4358,0.0276,45,100,0
0.0933,4.4185,0.0514,45,100,0
0.0984,3.8543,0.0338,45,100,0
0.0970,3.8496,-0.0257,45,100,0
0.0971,4.4523,0.0113,45,100,0
0.0977,4.2040,-0.0597,45,100,0
0.0947,3.8215,-0.0829,45,100,0
0.0984,3.8576,-0.1139,45,100,0
0.0908,4.3862,-0.0543,45,100,0
0.0923,4.4699,0.0351,45,100,0
0.0905,4.2487,0.1585,45,100,0
0.0940,4.0978,0.0820,45,100,0
0.0994,4.3059,-0.0403,45,100,0
0.0973,4.4990,-0.0033,45,100,0
0.0950,3.9018,-0.0776,45,100,0
0.0935,3.9712,0.0015,45,100,0
0.0560,4.5062,0.1137,50,0,0
0.0563,4.8604,0.1470,50,0,0
0.0619,4.6948,0.0311,50,0,0
0.0608,4.9680,-0.1336,50,0,0
0.0564,4.3914,0.0232,50,0,0
0.0564,4.4144,-0.0244,50,0,0
0.0594,4.6062,0.0214,50,0,0
0.0582,4.4645,0.1564,50,0,0
0.0576,4.4884,-0.0582,50,0,0
0.0570,4.6359,-0.0752,50,0,0
0.0580,4.6368,0.1100,50,0,0
0.0582,4.5890,0.0551,50,0,0
0.0613,4.7888,0.0158,50,0,0
0.0617,4.6212,-0.0569,50,0,0
0.0566,4.3307,0.0434,50,0,0
0.0568,4.2241,0.0065,50,0,0
0.0603,4.9013,-0.0526,50,0,0
0.0608,5.0235,0.0173,50,0,0
0.0567,4.7133,-0.0080,50,0,0
0.0575,4.4500,-0.0088,50,0,0
0.0607,4.9091,0.1891,50,0,0
0.0594,4.9136,0.1989,50,0,0
0.0580,4.8040,-0.0991,50,0,0
0.0579,4.6742,-0.0639,50,0,0
0.0831,4.6730,0.0208,50,50,0
0.0828,4.6830,-0.0574,50,50,0
0.0814,4.5178,0.0110,50,50,0
0.0842,4.6396,-0.0751,50,50,0
0.0829,4.6237,-0.1052,50,50,0
0.0828,4.4761,-0.1437,50,50,0
0.0841,4.7622,-0.0701,50,50,0
0.0844,4.2603,-0.1189,50,50,0
0.0835,4.2178,-0.0242,50,50,0
0.0858,4.5069,-0.0294,50,50,0
0.0815,4.3446,0.0270,50,50,0
0.0817,4.2877,-0.0578,50,50,0
0.0821,4.4561,0.0516,50,50,0
0.0806,4.3781,0.0533,50,50,0
0.0809,4.4044,-0.0489,50,50,0
0.0830,4.8726,-0.0832,50,50,0
0.0811,4.8502,0.0180,50,50,0
0.0816,4.4688,-0.0009,50,50,0
0.0800,4.1681,-0.0962,50,50,0
0.0823,4.4587,-0.1121,50,50,0
0.0810,4.5618,0.0316,50,50,0
0.0777,4.2850,-0.0808,50,50,0
0.0824,4.5305,0.1207,50,50,0
0.0817,4.4727,0.0819,50,50,0
0.1011,3.8908,0.0065,50,100,0
0.1027,4.0428,0.0173,50,100,0
0.1030,4.1709,0.0171,50,100,0
0.1022,4.1053,0.0448,50,100,0
0.1043,4.2335,-0.0148,50,100,0
0.1047,3.9934,0.0044,50,100,0
0.1032,4.0423,-0.0809,50,100,0
0.1039,3.9948,-0.0319,50,100,0
0.1041,4.0263,0.0411,50,100,0
0.1030,4.0025,0.0329,50,100,0
0.1032,4.0490,0.0007,50,100,0
0.1029,4.0284,0.0487,50,100,0
0.1012,4.3927,-0.0258,50,100,0
0.1000,4.2193,-0.0831,50,100,0
0.1071,3.9958,0.0140,50,100,0
0.1042,3.7774,0.0057,50,100,0
0.1068,4.1247,-0.0388,50,100,0
0.1072,4.0224,-0.0732,50,100,0
0.1060,4.0532,0.0713,50,100,0
0.1059,3.8685,0.0650,50,100,0
0.1116,4.0048,-0.0521,50,100,0
0.1087,3.7843,-0.0400,50,100,0
0.1130,4.4118,-0.1260,50,100,0
0.1085,3.7683,0.0286,50,100,0
0.0612,4.3086,0.1204,55,0,0
0.0606,4.4019,0.0581,55,0,0
0.0621,4.6469,-0.0547,55,0,0
0.0613,4.3871,-0.0431,55,0,0
0.0637,4.3980,0.1423,55,0,0
0.0639,4.2617,0.1724,55,0,0
0.0627,4.1786,0.0351,55,0,0
0.0622,4.4613,0.0497,55,0,0
0.0623,4.1838,0.0589,55,0,0
0.0636,4.3431,0.0531,55,0,0
0.0612,4.3490,0.0251,55,0,0
0.0628,4.3800,-0.0146,55,0,0
0.0631,4.5016,-0.0394,55,0,0
0.0629,4.3857,0.0849,55,0,0
0.0615,4.6909,0.0685,55,0,0
0.0623,4.5061,0.0369,55,0,0
0.0617,4.1639,0.0524,55,0,0
0.0622,4.1454,0.0231,55,0,0
0.0621,4.4961,0.0655,55,0,0
0.0605,4.4837,0.0365,55,0,0
0.0631,4.2236,0.0445,55,0,0
0.0641,4.2380,0.0513,55,0,0
0.0604,4.5375,-0.0662,55,0,0
0.0602,4.4048,0.0807,55,0,0
0.0912,4.2153,0.0687,55,50,0
0.0912,4.3305,0.0468,55,50,0
0.0940,4.5750,0.0722,55,50,0
0.0918,4.5819,0.0394,55,50,0
0.0917,4.6518,0.2462,55,50,0
0.0974,4.7398,0.1871,55,50,0
0.0914,4.3320,0.0205,55,50,0
0.0921,4.2856,0.1214,55,50,0
0.0907,4.4664,-0.0361,55,50,0
0.0899,4.4805,0.0141,55,50,0
0.0932,4.7115,0.0857,55,50,0
0.0904,4.4913,0.0371,55,50,0
0.0954,4.5744,0.0058,55,50,0
0.0967,4.5966,0.0396,55,50,0
0.0898,4.6162,-0.2432,55,50,0
0.0909,4.6060,-0.1282,55,50,0
0.0922,4.7127,-0.0497,55,50,0
0.0897,4.4762,-0.1262,55,50,0
0.0950,4.5661,-0.0072,55,50,0
0.0921,4.4482,-0.0282,55,50,0
0.0940,4.2334,-0.1116,55,50,0
0.0941,4.4444,-0.0490,55,50,0
0.0876,4.3864,-0.2028,55,50,0
0.0905,4.4557,-0.0407,55,50,0
0.1132,4.1605,-0.0324,55,100,0
0.1142,4.0129,0.0041,55,100,0
0.1111,4.2137,0.0150,55,100,0
0.1089,4.0279,0.0075,55,100,0
0.1146,4.1278,-0.0490,55,100,0
0.1184,4.1176,0.0002,55,100,0
0.1155,4.1615,0.0686,55,100,0
0.1192,3.9866,0.0012,55,100,0
0.1153,4.1589,0.0348,55,100,0
0.1157,4.3529,0.0226,55,100,0
0.1150,3.9626,0.0041,55,100,0
0.1107,4.0557,-0.0139,55,100,0
0.1111,4.0902,0.0042,55,100,0
0.1114,4.2691,0.0206,55,100,0
0.1161,4.0024,0.0698,55,100,0
0.1146,4.1574,-0.0342,55,100,0
0.1170,4.1985,0.0186,55,100,0
0.1165,4.1755,0.0660,55,100,0
0.1174,4.2088,-0.0278,55,100,0
0.1174,4.2455,0.0016,55,100,0
0.1114,4.1035,-0.0719,55,100,0
0.1122,4.2005,-0.0201,55,100,0
0.1134,4.2372,0.0045,55,100,0
0.1112,4.2867,-0.0378,55,100,0
0.0495,5.3805,0.1516,60,0,0
0.0502,5.5442,0.1471,60,0,0
0.0451,5.2058,0.0016,60,0,0
0.0455,5.5223,-0.0699,60,0,0
0.0508,6.0416,-0.0120,60,0,0
0.0482,4.7602,0.0484,60,0,0
0.0458,4.9357,-0.0164,60,0,0
0.0469,5.4320,0.0280,60,0,0
0.0472,4.6736,-0.0189,60,0,0
0.0509,6.3584,0.3207,60,0,0
0.0461,5.0477,0.1721,60,0,0
0.0480,7.0224,-0.1454,60,0,0
0.0484,5.3736,-0.1598,60,0,0
0.0483,5.0676,0.0750,60,0,0
0.0480,5.5848,0.1404,60,0,0
0.0461,4.5092,0.1581,60,0,0
0.0470,5.6687,0.1833,60,0,0
0.0484,6.4533,0.0978,60,0,0
0.0481,4.6632,-0.0745,60,0,0
0.0498,4.9481,0.1012,60,0,0
0.0447,5.2756,0.1326,60,0,0
0.0447,4.9988,-0.2149,60,0,0
0.0478,4.6902,-0.0201,60,0,0
0.0495,5.2373,0.0949,60,0,0
0.0870,4.5752,0.0653,60,50,0
0.0872,4.7329,-0.0224,60,50,0
0.0863,4.6821,-0.0678,60,50,0
0.0876,4.9951,-0.1429,60,50,0
0.0913,5.0373,-0.0665,60,50,0
0.0879,4.9249,-0.0942,60,50,0
0.0878,4.5259,0.0933,60,50,0
0.0884,4.8390,0.0904,60,50,0
0.0855,4.6777,0.1457,60,50,0
0.0843,5.0256,0.0983,60,50,0
0.0882,4.9395,0.0139,60,50,0
0.0879,4.7786,0.0304,60,50,0
0.0887,4.9678,-0.0134,60,50,0
0.0882,4.5206,-0.0479,60,50,0
0.0873,4.9678,0.0266,60,50,0
0.0863,4.7371,-0.1119,60,50,0
0.0851,4.5046,0.1620,60,50,0
0.0850,4.6661,0.0740,60,50,0
0.0879,4.9332,-0.0413,60,50,0
0.0873,4.5250,-0.0430,60,50,0
0.0891,4.8427,0.0109,60,50,0
0.0895,4.6814,0.0072,60,50,0
0.0861,4.8813,0.1388,60,50,0
0.0843,4.7751,0.0522,60,50,0
0.1170,4.3916,-0.0293,60,100,0
0.1160,4.5993,0.0152,60,100,0
0.1115,4.2805,0.0715,60,100,0
0.1110,4.2533,0.0538,60,100,0
0.1120,4.1879,0.0059,60,100,0
0.1113,4.4953,-0.0479,60,100,0
0.1161,4.4914,0.0622,60,100,0
0.1156,4.3161,0.0715,60,100,0
0.1161,4.5741,-0.0120,60,100,0
0.1150,4.6534,0.0108,60,100,0
0.1151,4.1735,0.0564,60,100,0
0.1133,4.1278,0.0751,60,100,0
0.1128,4.3440,0.0493,60,100,0
0.1120,4.2709,-0.0666,60,100,0
0.1172,4.2199,0.0400,60,100,0
0.1173,4.3890,-0.0035,60,100,0
0.1192,4.5402,0.0836,60,100,0
0.1158,4.3184,-0.0446,60,100,0
0.1163,4.3477,0.0102,60,100,0
0.1169,4.5321,0.0471,60,100,0
0.1142,4.1295,-0.0586,60,100,0
0.1160,4.3604,-0.0994,60,100,0
0.1120,4.4274,0.0238,60,100,0
0.1133,4.7912,0.0596,60,100,0
0.0730,6.6143,0.0399,30,0,0
0.0712,6.6314,0.0640,30,0,0
0.0752,6.2651,0.0248,30,0,0
0.0754,6.1058,0.0293,30,0,0
0.0840,6.6841,0.1518,30,0,0
0.0827,6.4946,0.0449,30,0,0
0.0934,7.5757,-0.0145,30,0,0
0.0919,7.4630,-0.0597,30,0,0
0.0880,7.3218,-0.2154,30,0,0
0.0911,7.2799,-0.1180,30,0,0
0.0828,6.9925,-0.2236,30,0,0
0.0830,6.9335,-0.2456,30,0,0
0.0790,6.4229,0.0004,30,0,0
0.0798,6.8856,-0.0168,30,0,0
0.0754,6.9974,0.0590,30,0,0
0.0748,6.6046,0.0572,30,0,0
0.0706,6.7333,-0.0472,30,0,0
0.0703,6.5800,0.0550,30,0,0
0.0676,6.7205,-0.0591,30,0,0
0.0687,7.2084,0.0368,30,0,0
0.0689,6.6158,-0.0255,30,0,0
0.0707,6.8049,0.0877,30,0,0
0.0723,6.2241,-0.0039,30,0,0
0.0698,6.1580,-0.0577,30,0,0
0.0804,6.9141,0.0265,30,50,0
0.0815,7.0016,0.0860,30,50,0
0.0791,6.2720,0.1033,30,50,0
0.0792,6.3812,0.0663,30,50,0
0.0745,6.2750,0.1536,30,50,0
0.0751,6.5206,0.1633,30,50,0
0.0823,6.2893,0.0427,30,50,0
0.0830,6.2965,-0.0446,30,50,0
0.0793,6.3575,0.0940,30,50,0
0.0802,6.2908,0.1198,30,50,0
0.0889,6.8263,0.0108,30,50,0
0.0876,6.9239,-0.0154,30,50,0
0.0743,6.3592,0.1137,30,50,0
0.0734,6.2391,0.1904,30,50,0
0.0853,6.9009,-0.2099,30,50,0
0.0837,6.7595,-0.1774,30,50,0
0.0782,6.3695,0.1330,30,50,0
0.0780,6.4565,0.0614,30,50,0
0.0789,6.4217,-0.0065,30,50,0
0.0796,6.3753,-0.0932,30,50,0
0.0823,6.3190,-0.0415,30,50,0
0.0816,6.3586,-0.0631,30,50,0
0.0807,6.3159,0.1394,30,50,0
0.0801,6.1493,0.1243,30,50,0
0.0887,6.8058,-0.0129,30,100,0
0.0882,6.9720,-0.0300,30,100,0
0.0852,6.5055,0.0055,30,100,0
0.0851,6.5958,0.0377,30,100,0
0.0808,6.7667,0.0661,30,100,0
0.0797,6.6482,0.0536,30,100,0
0.0894,7.0422,0.2620,30,100,0
0.0877,6.8433,0.2171,30,100,0
0.0855,6.6988,0.0186,30,100,0
0.0838,6.2681,0.0109,30,100,0
0.0808,6.3398,-0.0767,30,100,0
0.0803,6.8396,-0.0783,30,100,0
0.0916,6.9140,-0.1159,30,100,0
0.0906,6.7991,-0.2511,30,100,0
0.0859,6.5229,0.1053,30,100,0
0.0847,6.4548,0.1637,30,100,0
0.0838,6.6489,0.1245,30,100,0
0.0796,6.3866,0.1198,30,100,0
0.0860,6.2864,0.1122,30,100,0
0.0854,6.5653,0.0946,30,100,0
0.0853,6.1751,-0.0837,30,100,0
0.0873,6.1997,-0.1315,30,100,0
0.0838,6.8354,-0.2837,30,100,0
0.0826,7.0471,-0.2927,30,100,0
0.0760,6.1899,0.0459,35,0,0
0.0748,5.9956,0.0064,35,0,0
0.0762,5.9316,-0.0174,35,0,0
0.0758,5.6321,-0.0012,35,0,0
0.0749,6.3507,0.0731,35,0,0
0.0767,6.6951,-0.0013,35,0,0
0.0808,6.3259,-0.1792,35,0,0
0.0806,6.6345,-0.1948,35,0,0
0.0869,6.6994,-0.1336,35,0,0
0.0855,6.5837,-0.2117,35,0,0
0.0858,6.3752,-0.0887,35,0,0
0.0860,6.3167,-0.0843,35,0,0
0.0881,6.7479,0.1682,35,0,0
0.0873,7.0171,0.2446,35,0,0
0.0857,6.4063,0.1370,35,0,0
0.0852,6.5945,0.1189,35,0,0
0.0848,6.2487,0.1212,35,0,0
0.0872,6.0701,0.0691,35,0,0
0.0860,5.9428,-0.1401,35,0,0
0.0868,6.0350,-0.1372,35,0,0
0.0839,5.6466,-0.0976,35,0,0
0.0836,5.9934,-0.1549,35,0,0
0.0791,5.7038,0.1252,35,0,0
0.0784,5.9143,0.0900,35,0,0
0.0904,5.9792,0.0201,35,50,0
0.0890,5.9522,0.0330,35,50,0
0.0896,6.1385,-0.0683,35,50,0
0.0898,5.8480,-0.0811,35,50,0
0.0867,5.9322,-0.0551,35,50,0
0.0883,6.3215,0.0226,35,50,0
0.0848,5.9883,-0.0675,35,50,0
0.0869,6.2544,-0.0289,35,50,0
0.0867,6.1810,0.0537,35,50,0
0.0841,6.1216,-0.0018,35,50,0
0.0881,6.1198,-0.0705,35,50,0
0.0885,6.0904,-0.0456,35,50,0
0.0864,6.4328,0.1880,35,50,0
0.0877,6.7059,0.0535,35,50,0
0.0926,5.9306,0.0155,35,50,0
0.0894,5.8490,-0.0650,35,50,0
0.0803,6.4530,0.0818,35,50,0
0.0807,6.1041,-0.0387,35,50,0
0.0842,6.2730,-0.0267,35,50,0
0.0833,6.2721,-0.0327,35,50,0
0.0848,6.0716,0.1133,35,50,0
0.0887,6.3124,0.0630,35,50,0
0.0855,5.5612,0.1354,35,50,0
0.0848,5.8708,0.0959,35,50,0
0.0941,5.7791,-0.1402,35,100,0
0.0931,5.5127,-0.1265,35,100,0
0.0947,5.8842,-0.1076,35,100,0
0.0925,5.8475,-0.0901,35,100,0
0.0932,6.3802,-0.0201,35,100,0
0.0942,6.3761,-0.0748,35,100,0
0.0904,6.2723,0.0359,35,100,0
0.0914,6.2813,0.0422,35,100,0
0.0939,6.5763,0.1573,35,100,0
0.0949,6.0498,0.1273,35,100,0
0.0950,6.2305,0.1937,35,100,0
0.0947,6.2447,0.1655,35,100,0
0.0912,5.8387,-0.0157,35,100,0
0.0921,5.9837,-0.0714,35,100,0
0.0915,6.4791,0.0403,35,100,0
0.0917,6.2799,0.0764,35,100,0
0.0952,6.2716,0.0452,35,100,0
0.0944,6.1008,0.1156,35,100,0
0.0867,6.3544,-0.0843,35,100,0
0.0886,6.3412,0.0307,35,100,0
0.0888,6.0411,-0.0565,35,100,0
0.0900,6.1270,-0.0491,35,100,0
0.0902,6.0885,-0.0720,35,100,0
0.0921,6.3079,-0.0318,35,100,0
0.0922,6.0120,-0.0615,40,0,0
0.0923,6.2181,-0.1247,40,0,0
0.0839,5.3211,-0.0235,40,0,0
0.0867,5.4210,0.0552,40,0,0
